week_start,total_reviews,num_products_reviewed,max_single_product_reviews,mean_reviews,std_reviews,gini_coefficient,week_on_week_change,spike_from_mean,anomaly_flag,anomaly_score
2021-11-29,1372,760,19,0.20838396111786148,0.8216367333979706,0.9248077767819504,7.355242566510167,4.892966360856269,1,0.1921709740550402
2021-12-06,1373,779,13,0.20853584447144594,0.7618306148328492,0.9210276252921514,0.07288629737609575,2.8657051882374978,1,0.1649429081244862
2021-12-13,1303,732,14,0.19790400972053462,0.7453467043984143,0.9262071870783285,-5.098324836125279,-2.1404431092752536,1,0.182524124716267
2021-12-20,1377,772,23,0.20914337788578372,0.7747152646297742,0.9206426574049809,5.679201841903292,1.5299539170506913,1,0.17192012186576788
2021-12-27,1023,634,21,0.15537667071688943,0.6423281066603721,0.932759917997836,-25.70806100217865,-19.38534278959811,1,0.09877463848288426
2022-01-03,1347,769,30,0.2045868772782503,0.8247115208104735,0.9226137963757272,31.671554252199407,6.693069306930694,1,0.13251161505275355
2022-01-10,1505,808,23,0.22858444714459294,0.8816474373091057,0.9208604974104141,11.729769858945804,14.623000761614623,1,0.16448471288898076
2022-01-17,1262,721,17,0.19167679222357228,0.7442221504209952,0.9270127071727455,-16.146179401993354,-1.7325287132567646,1,0.18152511066696997
2022-01-24,1664,877,28,0.25273390036452004,0.9263843027150175,0.9144577253131134,31.854199683042793,15.19556940117688,1,0.07952301219843555
2022-01-31,2026,982,22,0.3077156743620899,1.0696941092801202,0.9078306439134508,21.754807692307686,25.507201486758557,1,0.04373927907101882
2022-02-07,2554,1118,19,0.387910085054678,1.2267759104882243,0.8982125815079579,26.06120434353405,36.104449773514524,-1,-0.0007626671494809223
2022-02-14,2817,1156,20,0.4278554070473876,1.366341522705185,0.8985135057028776,10.297572435395463,24.357134974064675,-1,-0.03913998018070208
2022-02-21,2557,1156,27,0.3883657351154314,1.268697249471771,0.8957819432610835,-9.229676961306355,2.7526622463331325,-1,-0.017420189346885162
2022-02-28,2902,1228,32,0.4407654921020656,1.4062909881302452,0.8919883258120892,13.492373875635511,7.183748845798707,-1,-0.09749512941793048
2022-03-07,2393,1081,21,0.363456865127582,1.1698558112573407,0.9010693527446141,-17.539627842866988,-10.282125784984535,1,0.0018011762348704163
2022-03-14,1830,931,35,0.27794653705953826,1.0056318577216163,0.9104543885159585,-23.526953614709566,-24.39578599462921,1,0.005121696356530037
2022-03-21,1558,838,81,0.23663426488456865,1.2619367058728936,0.9192781894724363,-14.863387978142073,-28.227571115973742,-1,-0.038644765473223486
2022-03-28,1617,862,14,0.24559538274605103,0.8431504423312647,0.9147297547097929,3.7869062901155326,-12.570965125709652,1,0.09308258561550592
2022-04-04,1774,923,25,0.26944106925880923,0.9311732551140969,0.9103393351515957,9.709338280766854,4.676205930078183,1,0.09333402070801977
2022-04-11,1691,773,34,0.25683475091130015,1.0969065942880407,0.9311434885423725,-4.678692220969561,1.8674698795180724,1,0.13144855802362954
2022-04-18,1579,775,32,0.23982381530984204,0.9990363118659978,0.9278223178303939,-6.6232998225901785,-5.1794024921183,1,0.14915358214024915
2022-04-25,1419,702,39,0.2155224787363305,0.9743149517467099,0.9345457670890716,-10.13299556681444,-12.177007581618444,1,0.13219223284972692
2022-05-02,851,475,33,0.1292527339003645,0.7234075864588747,0.9532358114890208,-40.02818886539817,-38.55595667870036,-1,-0.009208982016128742
2022-05-09,1499,742,17,0.22767314702308628,0.910862257448965,0.9305787698076563,76.14571092831963,12.11667913238594,1,0.12541980827033017
2022-05-16,1565,770,31,0.23769744835965978,0.9906906412846619,0.9285627079297668,4.402935290193466,17.360329958755155,1,0.1478164032782341
2022-05-23,1381,694,22,0.2097509113001215,0.908826700569822,0.9348893330154158,-11.75718849840256,4.305135951661631,1,0.1853725646029536
2022-05-30,1483,749,12,0.22524301336573513,0.849709282805676,0.9282075142420089,7.385952208544544,0.06747638326585695,1,0.1716279350900104
2022-06-06,1470,774,14,0.2232685297691373,0.8134330267221636,0.9235326208247576,-0.8766014834794333,-0.32208848957450414,1,0.17298391930837037
2022-06-13,1414,741,21,0.21476306196840828,0.8647154452255975,0.9277877362462856,-3.809523809523807,-1.6005567153792624,1,0.20021253855069865
2022-06-20,1197,677,16,0.18180437424058324,0.7226064864713353,0.9308420656745143,-15.34653465346535,-13.946800862688713,1,0.1621307138594833
2022-06-27,1541,766,28,0.23405224787363305,0.9590051846858837,0.9287728179851968,28.73851294903926,9.640697260761295,1,0.15061678178128007
2022-07-04,1451,705,20,0.2203827460510328,0.88836254129832,0.9336692631637125,-5.840363400389359,3.587363912189898,1,0.1945865097404214
2022-07-11,1411,726,16,0.21430741190765493,0.8433972304425332,0.9297882330551568,-2.7567195037904946,0.7857142857142858,1,0.1963754891214814
2022-07-18,1474,748,18,0.22387606318347508,0.8751646777929881,0.9280112059826792,4.464918497519488,0.3232941977199251,1,0.19868289811497147
2022-07-25,1584,762,22,0.24058323207776428,1.0036327877541413,0.9308489665795255,7.462686567164178,7.027027027027027,1,0.18341580287375736
2022-08-01,1632,776,17,0.24787363304981774,0.9579865074163211,0.9279158998046363,3.0303030303030276,6.998852647107031,1,0.18085974766223023
2022-08-08,1536,778,20,0.2332928311057108,0.942172934866601,0.927681967332422,-5.882352941176472,-1.3170575008030838,1,0.1869012905254947
2022-08-15,1536,781,19,0.2332928311057108,0.9088541304216934,0.9263071065588295,0.0,-2.2900763358778624,1,0.18650349835108487
2022-08-22,1573,815,15,0.23891251518833537,0.8712665288900325,0.9208631725062743,2.408854166666674,0.23896765971005257,1,0.16528056274923714
2022-08-29,1941,897,22,0.2948055893074119,1.0850777128350932,0.9188973409379865,23.394787031150678,17.886425751594288,1,0.07734761370627774
2022-09-05,1685,839,13,0.25592345078979345,0.9061848842374024,0.9199275466827234,-13.189077794951054,0.07423904974016332,1,0.12338116322815135
2022-09-12,1592,832,26,0.24179829890643986,0.9714953924780597,0.9207271930735085,-5.519287833827891,-6.2288322780150205,1,0.1384617849651612
2022-09-19,1416,748,32,0.21506682867557717,0.8888959514739415,0.9275537855853259,-11.05527638190955,-14.621646065722038,1,0.14112541633695125
2022-09-26,1406,745,14,0.2135479951397327,0.788392889262979,0.92602438084308,-0.7062146892655385,-7.78816199376947,1,0.1723747481202898
2022-10-03,1522,793,23,0.23116646415552855,0.8983050390148353,0.9244546968480113,8.250355618776673,2.560646900269542,1,0.18338315752600742
2022-10-10,1546,782,24,0.23481166464155528,0.889537919502618,0.9249073374003228,1.5768725361366531,4.99151103565365,1,0.17886082903474987
2022-10-17,1307,738,15,0.19851154313487243,0.7591204938725712,0.9256123676511466,-15.45924967658473,-9.565819062445943,1,0.16352432996808153
2022-10-24,1416,743,13,0.21506682867557717,0.809470880623168,0.9275370526734903,8.339709257842397,-2.193058193748921,1,0.18459114479248184
2022-10-31,1537,777,13,0.23344471445929527,0.8632975257328809,0.925558084858623,8.545197740112997,5.890458146744747,1,0.1746452822199009
2022-11-07,1388,754,12,0.21081409477521262,0.7843011962677094,0.9253650890640484,-9.694209499024076,-1.69971671388102,1,0.15389057623381336
2022-11-14,1437,748,13,0.21825637910085055,0.829298452502177,0.9275271191585683,3.530259365994226,-0.5192107995846313,1,0.188386100163144
2022-11-21,1296,688,18,0.1968408262454435,0.7873462166622027,0.9325429304861768,-9.812108559498956,-8.377518557794273,1,0.18216691887494463
2022-11-28,1546,789,22,0.23481166464155528,0.881647502732247,0.9242390899416674,19.29012345679013,9.122992765131462,1,0.1706870106550647
2022-12-05,1441,751,14,0.21886391251518833,0.8189997625015596,0.9264961511640948,-6.791720569210868,0.7692307692307693,1,0.1849333000750431
2022-12-12,1420,728,20,0.21567436208991494,0.8528123098101249,0.9293682508171752,-1.4573213046495503,-0.4032965106084517,1,0.20074055060378843
2022-12-19,1119,646,24,0.16995747266099637,0.6924888997018608,0.932585100826658,-21.197183098591555,-19.001085776330076,1,0.12265321345977492
2022-12-26,1320,767,14,0.20048602673147023,0.7045088662516179,0.9194436006480357,17.962466487935647,-0.37735849056603776,1,0.1430762100664798
